timestamp,venue,new_articles,error
2021-04-11 04:00:06.418442,newsmed,0,
2021-04-11 04:00:06.725878,medpage,0,
2021-04-11 05:00:03.613953,wired,0,
2021-04-11 05:00:04.060027,nyt,0,
2021-04-11 05:00:04.661909,guardian,1,
2021-04-11 05:00:05.251270,popsci,0,
2021-04-11 05:00:05.871486,healthday,0,
2021-04-11 05:00:06.581661,newsmed,0,
2021-04-11 05:00:06.880237,medpage,0,
2021-04-11 06:00:03.596991,wired,1,
2021-04-11 06:00:04.037054,nyt,0,
2021-04-11 06:00:04.413840,guardian,0,
2021-04-11 06:00:04.853333,popsci,0,
2021-04-11 06:00:05.117170,healthday,0,
2021-04-11 06:00:05.782143,newsmed,0,
2021-04-11 06:00:06.051430,medpage,0,
2021-04-11 07:00:04.004259,wired,0,
2021-04-11 07:00:04.428315,nyt,0,
2021-04-11 07:00:04.822434,guardian,2,
2021-04-11 07:00:05.286260,popsci,0,
2021-04-11 07:00:05.890058,healthday,1,
2021-04-11 07:00:06.706980,newsmed,0,
2021-04-11 07:00:07.030123,medpage,0,
2021-04-11 08:00:03.150246,wired,0,
2021-04-11 08:00:03.602909,nyt,0,
2021-04-11 08:00:04.267298,guardian,0,
2021-04-11 08:00:04.792401,popsci,0,
2021-04-11 08:00:05.095591,healthday,0,
2021-04-11 08:00:05.523664,newsmed,0,
2021-04-11 08:00:05.840475,medpage,1,
2021-04-11 09:00:03.332094,wired,0,
2021-04-11 09:00:03.522133,nyt,0,
2021-04-11 09:00:03.816707,guardian,1,
2021-04-11 09:00:04.315019,popsci,0,
2021-04-11 09:00:04.594157,healthday,0,
2021-04-11 09:00:05.305271,newsmed,0,
2021-04-11 09:00:05.653199,medpage,0,
2021-04-11 10:00:04.320333,wired,0,
2021-04-11 10:00:04.756490,nyt,1,
2021-04-11 10:00:05.375932,guardian,1,
2021-04-11 10:00:05.911264,popsci,0,
2021-04-11 10:00:06.536348,healthday,0,
2021-04-11 10:00:07.242527,newsmed,0,
2021-04-11 10:00:07.616625,medpage,1,
2021-04-11 11:00:03.649181,wired,0,
2021-04-11 11:00:03.793848,nyt,0,
2021-04-11 11:00:04.095339,guardian,0,
2021-04-11 11:00:04.535199,popsci,0,
2021-04-11 11:00:05.143052,healthday,0,
2021-04-11 11:00:05.866213,newsmed,0,
2021-04-11 11:00:06.135470,medpage,0,
2021-04-11 12:00:03.374314,wired,0,
2021-04-11 12:00:03.817246,nyt,0,
2021-04-11 12:00:04.121303,guardian,1,
2021-04-11 12:00:04.578855,popsci,0,
2021-04-11 12:00:04.884097,healthday,0,
2021-04-11 12:00:05.332049,newsmed,0,
2021-04-11 12:00:05.609787,medpage,1,
2021-04-11 13:00:03.374587,wired,0,
2021-04-11 13:00:03.820940,nyt,0,
2021-04-11 13:00:04.449667,guardian,0,
2021-04-11 13:00:05.061008,popsci,0,
2021-04-11 13:00:05.406122,healthday,0,
2021-04-11 13:00:06.318690,newsmed,0,
2021-04-11 13:00:06.658989,medpage,0,
2021-04-11 14:00:02.974433,wired,0,
2021-04-11 14:00:03.404977,nyt,1,
2021-04-11 14:00:04.021488,guardian,0,
2021-04-11 14:00:04.557196,popsci,0,
2021-04-11 14:00:05.159040,healthday,0,
2021-04-11 14:00:05.978069,newsmed,0,
2021-04-11 14:00:06.247730,medpage,1,
2021-04-11 15:00:03.479265,wired,0,
2021-04-11 15:00:03.939715,nyt,0,
2021-04-11 15:00:04.610383,guardian,0,
2021-04-11 15:00:05.230226,popsci,0,
2021-04-11 15:00:05.952191,healthday,0,
2021-04-11 15:00:06.896388,newsmed,0,
2021-04-11 15:00:07.305812,medpage,0,
2021-04-11 16:00:02.933585,wired,0,
2021-04-11 16:00:04.187459,nyt,0,
2021-04-11 16:00:04.812386,guardian,0,
2021-04-11 16:00:05.364012,popsci,0,
2021-04-11 16:00:05.975224,healthday,0,
2021-04-11 16:00:06.592842,newsmed,0,
2021-04-11 16:00:06.886944,medpage,0,
2021-04-11 17:00:03.176955,wired,0,
2021-04-11 17:00:03.617845,nyt,0,
2021-04-11 17:00:05.145379,guardian,0,
2021-04-11 17:00:05.606898,popsci,0,
2021-04-11 17:00:05.914106,healthday,0,
2021-04-11 17:00:06.706415,newsmed,0,
2021-04-11 17:00:07.110320,medpage,0,
2021-04-11 18:00:03.330062,wired,0,
2021-04-11 18:00:03.794933,nyt,0,
2021-04-11 18:00:04.414142,guardian,0,
2021-04-11 18:00:04.969408,popsci,0,
2021-04-11 18:00:05.598552,healthday,0,
2021-04-11 18:00:06.265810,newsmed,0,
2021-04-11 18:00:06.577688,medpage,1,
2021-04-11 19:00:03.363048,wired,0,
2021-04-11 19:00:03.821935,nyt,1,
2021-04-11 19:00:04.435180,guardian,0,
2021-04-11 19:00:05.082924,popsci,0,
2021-04-11 19:00:05.697441,healthday,0,
2021-04-11 19:00:06.506328,newsmed,2,
2021-04-11 19:00:06.833494,medpage,2,
2021-04-11 20:00:03.652534,wired,0,
2021-04-11 20:00:03.913191,nyt,0,
2021-04-11 20:00:04.345847,guardian,0,
2021-04-11 20:00:04.798551,popsci,0,
2021-04-11 20:00:05.133864,healthday,0,
2021-04-11 20:00:06.202370,newsmed,2,
2021-04-11 20:00:06.533991,medpage,3,
2021-04-11 21:00:03.282970,wired,0,
2021-04-11 21:00:03.715823,nyt,0,
2021-04-11 21:00:04.188718,guardian,0,
2021-04-11 21:00:05.111958,popsci,0,
2021-04-11 21:00:05.428852,healthday,0,
2021-04-11 21:00:06.032981,newsmed,2,
2021-04-11 21:00:06.528705,medpage,0,
2021-04-11 22:00:03.879025,wired,0,
2021-04-11 22:00:04.343912,nyt,0,
2021-04-11 22:00:04.965171,guardian,0,
2021-04-11 22:00:05.568777,popsci,0,
2021-04-11 22:00:06.212045,healthday,0,
2021-04-11 22:00:06.725614,newsmed,7,
2021-04-11 22:00:07.009075,medpage,0,
2021-04-11 23:00:03.498817,wired,0,
2021-04-11 23:00:03.653437,nyt,0,
2021-04-11 23:00:03.959661,guardian,3,
2021-04-11 23:00:04.508297,popsci,0,
2021-04-11 23:00:05.126448,healthday,0,
2021-04-11 23:00:06.114564,newsmed,5,
2021-04-11 23:00:06.386982,medpage,0,
2021-04-12 00:00:03.837618,wired,0,
2021-04-12 00:00:03.996527,nyt,0,
2021-04-12 00:00:04.532441,guardian,1,
2021-04-12 00:00:05.072208,popsci,0,
2021-04-12 00:00:05.376574,healthday,0,
2021-04-12 00:00:06.318322,newsmed,2,
2021-04-12 00:00:06.597459,medpage,0,
2021-04-12 01:00:03.753000,wired,0,
2021-04-12 01:00:04.206146,nyt,0,
2021-04-12 01:00:04.529161,guardian,0,
2021-04-12 01:00:05.452862,popsci,0,
2021-04-12 01:00:06.193527,healthday,0,
2021-04-12 01:00:07.065231,newsmed,0,
2021-04-12 01:00:07.399011,medpage,0,
2021-04-12 02:00:03.291543,wired,0,
2021-04-12 02:00:03.666235,nyt,0,
2021-04-12 02:00:04.287841,guardian,1,
2021-04-12 02:00:05.218841,popsci,0,
2021-04-12 02:00:05.557860,healthday,0,
2021-04-12 02:00:06.287480,newsmed,0,
2021-04-12 02:00:06.548148,medpage,0,
2021-04-12 03:00:03.348236,wired,0,
2021-04-12 03:00:03.724523,nyt,0,
2021-04-12 03:00:04.324598,guardian,0,
2021-04-12 03:00:04.862659,popsci,0,
2021-04-12 03:00:05.464873,healthday,0,
2021-04-12 03:00:06.514056,newsmed,2,
2021-04-12 03:00:06.854946,medpage,0,
2021-04-12 04:00:03.522232,wired,0,
2021-04-12 04:00:03.688354,nyt,0,
2021-04-12 04:00:04.060708,guardian,0,
2021-04-12 04:00:04.980748,popsci,0,
2021-04-12 04:00:06.987220,healthday,0,
2021-04-12 04:00:07.656052,newsmed,0,
2021-04-12 04:00:08.033007,medpage,0,
2021-04-12 05:00:03.826685,wired,2,
2021-04-12 05:00:04.341304,nyt,0,
2021-04-12 05:00:04.938043,guardian,1,
2021-04-12 05:00:05.514424,popsci,0,
2021-04-12 05:00:06.140441,healthday,1,
2021-04-12 05:00:07.049661,newsmed,2,
2021-04-12 05:00:07.501638,medpage,0,
2021-04-12 06:00:03.768511,wired,0,
2021-04-12 06:00:03.914217,nyt,0,
2021-04-12 06:00:04.219278,guardian,0,
2021-04-12 06:00:04.822601,popsci,0,
2021-04-12 06:00:05.445496,healthday,10,
2021-04-12 06:00:06.182684,newsmed,5,
2021-04-12 06:00:06.530508,medpage,0,
2021-04-12 07:00:02.923886,wired,0,
2021-04-12 07:00:03.392477,nyt,0,
2021-04-12 07:00:03.987230,guardian,0,
2021-04-12 07:00:05.670109,popsci,0,
2021-04-12 07:00:05.937467,healthday,0,
2021-04-12 07:00:06.398010,newsmed,2,
2021-04-12 07:00:06.668621,medpage,1,
2021-04-12 08:00:03.093052,wired,0,
2021-04-12 08:00:03.422237,nyt,1,
2021-04-12 08:00:03.964247,guardian,1,
2021-04-12 08:00:04.505871,popsci,0,
2021-04-12 08:00:05.157184,healthday,0,
2021-04-12 08:00:06.150548,newsmed,0,
2021-04-12 08:00:06.454373,medpage,0,
2021-04-12 09:00:03.153548,wired,0,
2021-04-12 09:00:03.543574,nyt,1,
2021-04-12 09:00:04.120989,guardian,1,
2021-04-12 09:00:04.671236,popsci,0,
2021-04-12 09:00:05.298576,healthday,2,
2021-04-12 09:00:06.054290,newsmed,2,
2021-04-12 09:00:06.408657,medpage,2,
2021-04-12 10:00:03.384381,wired,0,
2021-04-12 10:00:03.599118,nyt,0,
2021-04-12 10:00:03.904556,guardian,0,
2021-04-12 10:00:04.465044,popsci,0,
2021-04-12 10:00:05.100643,healthday,1,
2021-04-12 10:00:06.207635,newsmed,2,
2021-04-12 10:00:06.590056,medpage,1,
2021-04-12 11:00:03.427912,wired,0,
2021-04-12 11:00:03.575315,nyt,0,
2021-04-12 11:00:03.839723,guardian,0,
2021-04-12 11:00:04.344690,popsci,0,
2021-04-12 11:00:04.884930,healthday,1,
2021-04-12 11:00:05.647419,newsmed,2,
2021-04-12 11:00:06.059575,medpage,1,
2021-04-12 12:00:02.865887,wired,0,
2021-04-12 12:00:03.288139,nyt,0,
2021-04-12 12:00:03.976518,guardian,0,
2021-04-12 12:00:04.553938,popsci,0,
2021-04-12 12:00:05.194305,healthday,8,
2021-04-12 12:00:06.200987,newsmed,0,
2021-04-12 12:00:06.692958,medpage,1,
2021-04-12 13:00:03.232909,wired,0,
2021-04-12 13:00:03.621426,nyt,1,
2021-04-12 13:00:04.232785,guardian,0,
2021-04-12 13:00:04.916475,popsci,0,
2021-04-12 13:00:05.355699,healthday,0,
2021-04-12 13:00:06.304789,newsmed,4,
2021-04-12 13:00:06.928072,medpage,2,
2021-04-12 14:00:03.887496,wired,0,
2021-04-12 14:00:04.272133,nyt,0,
2021-04-12 14:00:04.918119,guardian,0,
2021-04-12 14:00:05.595973,popsci,0,
2021-04-12 14:00:06.241752,healthday,0,
2021-04-12 14:00:07.126781,newsmed,3,
2021-04-12 14:00:07.613594,medpage,2,
2021-04-12 15:00:03.575494,wired,0,
2021-04-12 15:00:03.966212,nyt,0,
2021-04-12 15:00:04.559801,guardian,1,
2021-04-12 15:00:05.494254,popsci,0,
2021-04-12 15:00:06.165466,healthday,5,
2021-04-12 15:00:07.117351,newsmed,0,
2021-04-12 15:00:07.505506,medpage,2,
2021-04-12 16:00:03.015901,wired,0,
2021-04-12 16:00:03.247608,nyt,0,
2021-04-12 16:00:03.789774,guardian,0,
2021-04-12 16:00:04.375062,popsci,0,
2021-04-12 16:00:05.025907,healthday,0,
2021-04-12 16:00:05.487559,newsmed,0,
2021-04-12 16:00:05.880159,medpage,2,
2021-04-12 17:00:03.067823,wired,0,
2021-04-12 17:00:03.216988,nyt,1,
2021-04-12 17:00:04.080498,guardian,0,
2021-04-12 17:00:04.746133,popsci,0,
2021-04-12 17:00:05.429579,healthday,0,
2021-04-12 17:00:06.214813,newsmed,7,
2021-04-12 17:00:06.575083,medpage,2,
2021-04-12 18:00:03.643000,wired,0,
2021-04-12 18:00:04.000603,nyt,1,
2021-04-12 18:00:04.625684,guardian,0,
2021-04-12 18:00:05.182417,popsci,0,
2021-04-12 18:00:05.813200,healthday,0,
2021-04-12 18:00:06.485336,newsmed,10,
2021-04-12 18:00:06.770664,medpage,0,
2021-04-12 19:00:02.862630,wired,0,
2021-04-12 19:00:03.008694,nyt,1,
2021-04-12 19:00:03.503992,guardian,0,
2021-04-12 19:00:04.057012,popsci,0,
2021-04-12 19:00:04.636920,healthday,0,
2021-04-12 19:00:05.519228,newsmed,5,
2021-04-12 19:00:05.873650,medpage,0,
2021-04-12 20:00:02.850818,wired,0,
2021-04-12 20:00:02.998234,nyt,0,
2021-04-12 20:00:03.280849,guardian,0,
2021-04-12 20:00:03.758561,popsci,0,
2021-04-12 20:00:04.102709,healthday,0,
2021-04-12 20:00:04.827819,newsmed,1,
2021-04-12 20:00:05.371933,medpage,0,
2021-04-12 21:00:03.485154,wired,0,
2021-04-12 21:00:03.872705,nyt,0,
2021-04-12 21:00:04.518070,guardian,0,
2021-04-12 21:00:05.173912,popsci,0,
2021-04-12 21:00:05.811417,healthday,0,
2021-04-12 21:00:06.691605,newsmed,4,
2021-04-12 21:00:07.159243,medpage,0,
2021-04-12 22:00:03.336814,wired,0,
2021-04-12 22:00:03.481697,nyt,0,
2021-04-12 22:00:03.917857,guardian,1,
2021-04-12 22:00:04.519832,popsci,0,
2021-04-12 22:00:05.204856,healthday,0,
2021-04-12 22:00:06.057390,newsmed,10,
2021-04-12 22:00:06.374234,medpage,0,
2021-04-12 23:00:05.334915,wired,0,
2021-04-12 23:00:05.543214,nyt,0,
2021-04-12 23:00:05.909304,guardian,0,
2021-04-12 23:00:06.451047,popsci,0,
2021-04-12 23:00:06.870011,healthday,0,
2021-04-12 23:00:07.322033,newsmed,9,
2021-04-12 23:00:07.692805,medpage,0,
2021-04-13 00:00:03.663557,wired,0,
2021-04-13 00:00:04.097837,nyt,1,
2021-04-13 00:00:04.943673,guardian,1,
2021-04-13 00:00:05.521591,popsci,0,
2021-04-13 00:00:06.160528,healthday,0,
2021-04-13 00:00:07.071952,newsmed,2,
2021-04-13 00:00:07.519980,medpage,0,
2021-04-13 01:00:03.386089,wired,0,
2021-04-13 01:00:03.540856,nyt,1,
2021-04-13 01:00:04.159335,guardian,1,
2021-04-13 01:00:04.734857,popsci,0,
2021-04-13 01:00:05.365072,healthday,0,
2021-04-13 01:00:05.836808,newsmed,0,
2021-04-13 01:00:06.107131,medpage,0,
2021-04-13 02:00:03.220362,wired,0,
2021-04-13 02:00:03.666458,nyt,0,
2021-04-13 02:00:04.268575,guardian,1,
2021-04-13 02:00:04.840836,popsci,0,
2021-04-13 02:00:05.445818,healthday,0,
2021-04-13 02:00:06.170572,newsmed,0,
2021-04-13 02:00:06.504991,medpage,0,
2021-04-13 03:00:03.105094,wired,0,
2021-04-13 03:00:03.532602,nyt,2,
2021-04-13 03:00:03.913239,guardian,2,
2021-04-13 03:00:04.353653,popsci,0,
2021-04-13 03:00:04.656207,healthday,0,
2021-04-13 03:00:05.343075,newsmed,2,
2021-04-13 03:00:05.649080,medpage,0,
2021-04-13 04:00:02.976085,wired,0,
2021-04-13 04:00:03.409176,nyt,1,
2021-04-13 04:00:04.014556,guardian,1,
2021-04-13 04:00:04.977411,popsci,0,
2021-04-13 04:00:05.603892,healthday,0,
2021-04-13 04:00:06.301865,newsmed,1,
2021-04-13 04:00:06.612117,medpage,0,
2021-04-13 05:00:03.372066,wired,2,
2021-04-13 05:00:03.795199,nyt,2,
2021-04-13 05:00:04.440388,guardian,0,
2021-04-13 05:00:05.027817,popsci,0,
2021-04-13 05:00:05.605716,healthday,2,
2021-04-13 05:00:06.380883,newsmed,1,
2021-04-13 05:00:06.783882,medpage,0,
2021-04-13 06:00:03.320417,wired,1,
2021-04-13 06:00:03.748201,nyt,3,
2021-04-13 06:00:04.438918,guardian,2,
2021-04-13 06:00:05.001120,popsci,0,
2021-04-13 06:00:05.628025,healthday,11,
2021-04-13 06:00:06.332192,newsmed,9,
2021-04-13 06:00:06.647832,medpage,0,
2021-04-13 07:00:03.284221,wired,0,
2021-04-13 07:00:03.460629,nyt,3,
2021-04-13 07:00:04.067882,guardian,0,
2021-04-13 07:00:04.696478,popsci,0,
2021-04-13 07:00:05.013931,healthday,0,
2021-04-13 07:00:05.461377,newsmed,1,
2021-04-13 07:00:05.733276,medpage,1,
2021-04-13 08:00:03.688732,wired,0,
2021-04-13 08:00:04.081682,nyt,2,
2021-04-13 08:00:04.720582,guardian,1,
2021-04-13 08:00:05.275395,popsci,0,
2021-04-13 08:00:05.879858,healthday,2,
2021-04-13 08:00:06.588237,newsmed,1,
2021-04-13 08:00:06.904943,medpage,1,
2021-04-13 09:00:03.104825,wired,0,
2021-04-13 09:00:03.521004,nyt,4,
2021-04-13 09:00:04.191962,guardian,1,
2021-04-13 09:00:04.757118,popsci,0,
2021-04-13 09:00:05.408061,healthday,0,
2021-04-13 09:00:06.172552,newsmed,0,
2021-04-13 09:00:06.447012,medpage,1,
2021-04-13 10:00:03.571877,wired,0,
2021-04-13 10:00:03.966226,nyt,2,
2021-04-13 10:00:04.302566,guardian,1,
2021-04-13 10:00:04.786324,popsci,0,
2021-04-13 10:00:05.068274,healthday,1,
2021-04-13 10:00:06.028417,newsmed,2,
2021-04-13 10:00:06.364610,medpage,2,
2021-04-13 11:00:03.982373,wired,0,
2021-04-13 11:00:04.473905,nyt,2,
2021-04-13 11:00:05.212899,guardian,2,
2021-04-13 11:00:05.770064,popsci,0,
2021-04-13 11:00:06.562036,healthday,0,
2021-04-13 11:00:07.435564,newsmed,0,
2021-04-13 11:00:07.867541,medpage,2,
2021-04-13 12:00:07.919866,wired,0,
2021-04-13 12:00:08.333462,nyt,2,
2021-04-13 12:00:08.667905,guardian,1,
2021-04-13 12:00:09.204905,popsci,0,
2021-04-13 12:00:09.828575,healthday,0,
2021-04-13 12:00:10.749416,newsmed,0,
2021-04-13 12:00:11.895554,medpage,1,
2021-04-13 13:00:03.367477,wired,0,
2021-04-13 13:00:03.798816,nyt,3,
2021-04-13 13:00:04.338012,guardian,1,
2021-04-13 13:00:04.926477,popsci,0,
2021-04-13 13:00:05.252040,healthday,8,
2021-04-13 13:00:06.068560,newsmed,0,
2021-04-13 13:00:06.474019,medpage,2,
2021-04-13 14:00:03.927232,wired,0,
2021-04-13 14:00:04.373800,nyt,2,
2021-04-13 14:00:05.085004,guardian,0,
2021-04-13 14:00:05.672785,popsci,0,
2021-04-13 14:00:06.271588,healthday,0,
2021-04-13 14:00:07.065723,newsmed,0,
2021-04-13 14:00:07.421312,medpage,2,
2021-04-13 15:00:03.070264,wired,0,
2021-04-13 15:00:03.220682,nyt,2,
2021-04-13 15:00:03.514387,guardian,0,
2021-04-13 15:00:04.071211,popsci,0,
2021-04-13 15:00:04.365325,healthday,1,
2021-04-13 15:00:04.985053,newsmed,0,
2021-04-13 15:00:05.338320,medpage,2,
2021-04-13 16:00:03.860552,wired,0,
2021-04-13 16:00:04.292364,nyt,2,
2021-04-13 16:00:04.915465,guardian,0,
2021-04-13 16:00:05.388856,popsci,0,
2021-04-13 16:00:05.733378,healthday,2,
2021-04-13 16:00:06.479578,newsmed,0,
2021-04-13 16:00:06.914843,medpage,2,
2021-04-13 17:00:03.511686,wired,0,
2021-04-13 17:00:03.930181,nyt,2,
2021-04-13 17:00:04.575009,guardian,0,
2021-04-13 17:00:05.196885,popsci,0,
2021-04-13 17:00:05.859005,healthday,0,
2021-04-13 17:00:06.365513,newsmed,5,
2021-04-13 17:00:06.778227,medpage,1,
2021-04-13 18:00:03.211153,wired,0,
2021-04-13 18:00:03.730503,nyt,2,
2021-04-13 18:00:04.378430,guardian,0,
2021-04-13 18:00:04.951255,popsci,0,
2021-04-13 18:00:05.646561,healthday,0,
2021-04-13 18:00:06.671054,newsmed,6,
2021-04-13 18:00:07.028392,medpage,0,
2021-04-13 19:00:03.064256,wired,0,
2021-04-13 19:00:04.956305,nyt,0,
2021-04-13 19:00:05.272688,guardian,0,
2021-04-13 19:00:05.878868,popsci,0,
2021-04-13 19:00:06.190566,healthday,0,
2021-04-13 19:00:06.639825,newsmed,7,
2021-04-13 19:00:06.937081,medpage,0,
2021-04-13 20:00:03.066118,wired,0,
2021-04-13 20:00:03.220567,nyt,0,
2021-04-13 20:00:03.542916,guardian,0,
2021-04-13 20:00:04.005993,popsci,0,
2021-04-13 20:00:04.368108,healthday,0,
2021-04-13 20:00:04.852153,newsmed,7,
2021-04-13 20:00:05.156200,medpage,0,
2021-04-13 21:00:03.111559,wired,0,
2021-04-13 21:00:03.539629,nyt,0,
2021-04-13 21:00:04.241125,guardian,0,
2021-04-13 21:00:04.878034,popsci,0,
2021-04-13 21:00:05.229054,healthday,0,
2021-04-13 21:00:05.931045,newsmed,4,
2021-04-13 21:00:06.424501,medpage,0,
2021-04-13 22:00:02.915023,wired,0,
2021-04-13 22:00:03.066264,nyt,0,
2021-04-13 22:00:03.800871,guardian,0,
2021-04-13 22:00:04.341329,popsci,0,
2021-04-13 22:00:04.664793,healthday,0,
2021-04-13 22:00:05.332691,newsmed,2,
2021-04-13 22:00:05.673811,medpage,0,
2021-04-13 23:00:03.179581,wired,0,
2021-04-13 23:00:03.559172,nyt,0,
2021-04-13 23:00:03.843497,guardian,1,
2021-04-13 23:00:04.306800,popsci,0,
2021-04-13 23:00:04.582470,healthday,0,
2021-04-13 23:00:05.003333,newsmed,2,
2021-04-13 23:00:05.368651,medpage,0,
2021-04-14 00:00:05.951324,wired,0,
2021-04-14 00:00:06.147980,nyt,0,
2021-04-14 00:00:06.927621,guardian,2,
2021-04-14 00:00:07.595468,popsci,0,
2021-04-14 00:00:08.229224,healthday,0,
2021-04-14 00:00:08.880021,newsmed,2,
2021-04-14 00:00:09.210763,medpage,0,
2021-04-14 01:00:03.600326,wired,0,
2021-04-14 01:00:03.795705,nyt,0,
2021-04-14 01:00:04.574274,guardian,1,
2021-04-14 01:00:05.117674,popsci,0,
2021-04-14 01:00:05.758072,healthday,0,
2021-04-14 01:00:06.491600,newsmed,0,
2021-04-14 01:00:06.872178,medpage,0,
2021-04-14 02:00:03.443693,wired,0,
2021-04-14 02:00:03.657000,nyt,0,
2021-04-14 02:00:04.101947,guardian,1,
2021-04-14 02:00:04.682926,popsci,0,
2021-04-14 02:00:05.007914,healthday,0,
2021-04-14 02:00:05.729709,newsmed,0,
2021-04-14 02:00:06.050390,medpage,0,
2021-04-14 03:00:03.165885,wired,0,
2021-04-14 03:00:03.318798,nyt,0,
2021-04-14 03:00:03.636257,guardian,1,
2021-04-14 03:00:04.604856,popsci,0,
2021-04-14 03:00:04.954956,healthday,0,
2021-04-14 03:00:05.453567,newsmed,3,
2021-04-14 03:00:05.760244,medpage,0,
2021-04-14 04:00:03.155498,wired,0,
2021-04-14 04:00:03.587867,nyt,0,
2021-04-14 04:00:04.238214,guardian,0,
2021-04-14 04:00:04.943297,popsci,0,
2021-04-14 04:00:05.571767,healthday,0,
2021-04-14 04:00:06.307884,newsmed,0,
2021-04-14 04:00:06.624965,medpage,0,
2021-04-14 05:00:03.444310,wired,1,
2021-04-14 05:00:03.923494,nyt,0,
2021-04-14 05:00:04.360257,guardian,0,
2021-04-14 05:00:04.902698,popsci,0,
2021-04-14 05:00:05.513777,healthday,2,
2021-04-14 05:00:06.233658,newsmed,2,
2021-04-14 05:00:06.858146,medpage,0,
2021-04-14 06:00:03.464768,wired,1,
2021-04-14 06:00:03.894147,nyt,1,
2021-04-14 06:00:04.509337,guardian,1,
2021-04-14 06:00:05.124993,popsci,0,
2021-04-14 06:00:05.726130,healthday,9,
2021-04-14 06:00:06.476541,newsmed,0,
2021-04-14 06:00:06.843840,medpage,0,
2021-04-14 07:00:03.619390,wired,0,
2021-04-14 07:00:04.047286,nyt,1,
2021-04-14 07:00:04.317038,guardian,1,
2021-04-14 07:00:04.860575,popsci,0,
2021-04-14 07:00:05.468430,healthday,2,
2021-04-14 07:00:06.465847,newsmed,0,
2021-04-14 07:00:06.825125,medpage,1,
2021-04-14 08:00:03.504425,wired,0,
2021-04-14 08:00:03.937570,nyt,2,
2021-04-14 08:00:04.536024,guardian,2,
2021-04-14 08:00:05.179020,popsci,0,
2021-04-14 08:00:05.768701,healthday,2,
2021-04-14 08:00:06.557083,newsmed,0,
2021-04-14 08:00:06.985118,medpage,2,
2021-04-14 09:00:03.760005,wired,0,
2021-04-14 09:00:04.148279,nyt,1,
2021-04-14 09:00:04.437104,guardian,1,
2021-04-14 09:00:04.908782,popsci,0,
2021-04-14 09:00:05.209198,healthday,0,
2021-04-14 09:00:05.913079,newsmed,0,
2021-04-14 09:00:06.217082,medpage,2,
2021-04-14 10:00:03.714492,wired,0,
2021-04-14 10:00:04.190274,nyt,4,
2021-04-14 10:00:04.801326,guardian,0,
2021-04-14 10:00:05.326627,popsci,0,
2021-04-14 10:00:05.892711,healthday,1,
2021-04-14 10:00:06.634242,newsmed,0,
2021-04-14 10:00:07.586658,medpage,1,
2021-04-14 11:00:03.445134,wired,0,
2021-04-14 11:00:03.912318,nyt,0,
2021-04-14 11:00:04.284933,guardian,1,
2021-04-14 11:00:04.833778,popsci,0,
2021-04-14 11:00:05.097105,healthday,0,
2021-04-14 11:00:05.524817,newsmed,0,
2021-04-14 11:00:05.868130,medpage,1,
2021-04-14 12:00:03.169454,wired,0,
2021-04-14 12:00:03.749436,nyt,0,
2021-04-14 12:00:04.647175,guardian,0,
2021-04-14 12:00:05.357654,popsci,0,
2021-04-14 12:00:06.042384,healthday,7,
2021-04-14 12:00:06.998629,newsmed,0,
2021-04-14 12:00:07.406223,medpage,2,
2021-04-14 13:00:03.096567,wired,0,
